year,subject,exam_format,chapter,topic,question_text,options,correct_option,marks,verification_status,source_url
2017,Physics,annual,"Semiconductor Electronics: Materials, Devices and Simple Circuits",p-n Junction Diode,Derive the mathematical relationship for p-n Junction Diode or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2017/physics
2017,Chemistry,annual,Solutions,Henry's Law,State the primary definition or significance of Henry's Law.,[],N/A,1,estimated,https://cbse.gov.in/pyq/2017/chemistry
2017,Chemistry,annual,Solutions,Raoult's Law,Briefly explain the concept of Raoult's Law and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2017/chemistry
2017,Chemistry,annual,Solutions,Colligative Properties,Define boiling point elevation. Show that it is a colligative property and derive its relationship with the molar mass of the solute.,[],N/A,3,verified,https://cbse.gov.in/pyq/2017/chemistry
2017,Chemistry,annual,Electrochemistry,Nernst Equation,Formulate the Nernst equation for a Daniell cell and calculate its EMF at 298 K given standard reduction potentials.,[],N/A,3,verified,https://cbse.gov.in/pyq/2017/chemistry
2017,Chemistry,annual,Electrochemistry,Kohlrausch's Law,Briefly explain the concept of Kohlrausch's Law and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2017/chemistry
2017,Chemistry,annual,Electrochemistry,Faraday's Laws of Electrolysis,Derive the mathematical relationship for Faraday's Laws of Electrolysis or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2017/chemistry
2017,Chemistry,annual,Chemical Kinetics,Rate of Reaction,State the primary definition or significance of Rate of Reaction.,[],N/A,1,estimated,https://cbse.gov.in/pyq/2017/chemistry
2017,Chemistry,annual,Chemical Kinetics,Order and Molecularity,Briefly explain the concept of Order and Molecularity and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2017/chemistry
2017,Chemistry,annual,Chemical Kinetics,Integrated Rate Equations,Derive the mathematical relationship for Integrated Rate Equations or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2017/chemistry
2017,Chemistry,annual,The d- and f-Block Elements,Properties of Transition Elements,State the primary definition or significance of Properties of Transition Elements.,[],N/A,1,estimated,https://cbse.gov.in/pyq/2017/chemistry
2017,Chemistry,annual,The d- and f-Block Elements,Lanthanoid Contraction,Briefly explain the concept of Lanthanoid Contraction and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2017/chemistry
2017,Chemistry,annual,The d- and f-Block Elements,KMnO4 and K2Cr2O7,Derive the mathematical relationship for KMnO4 and K2Cr2O7 or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2017/chemistry
2017,Chemistry,annual,Coordination Compounds,Nomenclature,Derive the mathematical relationship for Nomenclature or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2017/chemistry
2017,Chemistry,annual,Coordination Compounds,Isomerism,Derive the mathematical relationship for Isomerism or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2017/chemistry
2017,Chemistry,annual,Haloalkanes and Haloarenes,SN1 and SN2 Reactions,Explain the mechanism of SN1 and SN2 reactions with suitable examples. Discuss their stereochemical aspects.,[],N/A,5,verified,https://cbse.gov.in/pyq/2017/chemistry
2017,Chemistry,annual,Haloalkanes and Haloarenes,Optical Isomerism,Derive the mathematical relationship for Optical Isomerism or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2017/chemistry
2017,Chemistry,annual,"Alcohols, Phenols and Ethers",Preparation Methods,State the primary definition or significance of Preparation Methods.,[],N/A,1,estimated,https://cbse.gov.in/pyq/2017/chemistry
2017,Chemistry,annual,"Alcohols, Phenols and Ethers",Acidic Nature of Phenols,Briefly explain the concept of Acidic Nature of Phenols and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2017/chemistry
2017,Chemistry,annual,"Alcohols, Phenols and Ethers",Reimer-Tiemann Reaction,Derive the mathematical relationship for Reimer-Tiemann Reaction or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2017/chemistry
2017,Chemistry,annual,"Aldehydes, Ketones and Carboxylic Acids",Nucleophilic Addition,State the primary definition or significance of Nucleophilic Addition.,[],N/A,1,estimated,https://cbse.gov.in/pyq/2017/chemistry
2017,Chemistry,annual,"Aldehydes, Ketones and Carboxylic Acids",Aldol Condensation,Briefly explain the concept of Aldol Condensation and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2017/chemistry
2017,Chemistry,annual,"Aldehydes, Ketones and Carboxylic Acids",Cannizzaro Reaction,Derive the mathematical relationship for Cannizzaro Reaction or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2017/chemistry
2017,Chemistry,annual,Amines,Preparation of Amines,Briefly explain the concept of Preparation of Amines and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2017/chemistry
2017,Chemistry,annual,Amines,Basic Character of Amines,Derive the mathematical relationship for Basic Character of Amines or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2017/chemistry
2017,Chemistry,annual,Biomolecules,Structure of Glucose,Derive the mathematical relationship for Structure of Glucose or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2017/chemistry
2017,Chemistry,annual,Biomolecules,Proteins and Amino Acids,Briefly explain the concept of Proteins and Amino Acids and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2017/chemistry
2017,Mathematics,annual,Relations and Functions,Types of Relations,Derive the mathematical relationship for Types of Relations or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2017/mathematics
2017,Mathematics,annual,Relations and Functions,One-one and Onto Functions,Briefly explain the concept of One-one and Onto Functions and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2017/mathematics
2017,Mathematics,annual,Inverse Trigonometric Functions,Principal Value Branches,Briefly explain the concept of Principal Value Branches and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2017/mathematics
2017,Mathematics,annual,Inverse Trigonometric Functions,Properties of Inverse Trig Functions,Briefly explain the concept of Properties of Inverse Trig Functions and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2017/mathematics
2017,Mathematics,annual,Matrices,Matrix Operations,State the primary definition or significance of Matrix Operations.,[],N/A,1,estimated,https://cbse.gov.in/pyq/2017/mathematics
2017,Mathematics,annual,Matrices,Symmetric and Skew-Symmetric Matrices,Briefly explain the concept of Symmetric and Skew-Symmetric Matrices and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2017/mathematics
2017,Mathematics,annual,Matrices,Inverse using Adjoint,Derive the mathematical relationship for Inverse using Adjoint or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2017/mathematics
2017,Mathematics,annual,Determinants,Properties of Determinants,State the primary definition or significance of Properties of Determinants.,[],N/A,1,estimated,https://cbse.gov.in/pyq/2017/mathematics
2017,Mathematics,annual,Determinants,Area of Triangle,Briefly explain the concept of Area of Triangle and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2017/mathematics
2017,Mathematics,annual,Determinants,System of Linear Equations,Derive the mathematical relationship for System of Linear Equations or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2017/mathematics
2017,Mathematics,annual,Continuity and Differentiability,Continuity,State the primary definition or significance of Continuity.,[],N/A,1,estimated,https://cbse.gov.in/pyq/2017/mathematics
2017,Mathematics,annual,Continuity and Differentiability,Chain Rule,Briefly explain the concept of Chain Rule and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2017/mathematics
2017,Mathematics,annual,Continuity and Differentiability,Logarithmic Differentiation,Derive the mathematical relationship for Logarithmic Differentiation or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2017/mathematics
2017,Mathematics,annual,Application of Derivatives,Rate of Change,State the primary definition or significance of Rate of Change.,[],N/A,1,estimated,https://cbse.gov.in/pyq/2017/mathematics
2017,Mathematics,annual,Application of Derivatives,Increasing and Decreasing Functions,Briefly explain the concept of Increasing and Decreasing Functions and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2017/mathematics
2017,Mathematics,annual,Application of Derivatives,Maxima and Minima,Derive the mathematical relationship for Maxima and Minima or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2017/mathematics
2017,Mathematics,annual,Integrals,Integration by Substitution,State the primary definition or significance of Integration by Substitution.,[],N/A,1,estimated,https://cbse.gov.in/pyq/2017/mathematics
2017,Mathematics,annual,Integrals,Partial Fractions,Briefly explain the concept of Partial Fractions and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2017/mathematics
2017,Mathematics,annual,Integrals,Integration by Parts,Derive the mathematical relationship for Integration by Parts or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2017/mathematics
2017,Mathematics,annual,Integrals,Properties of Definite Integrals,"Provide a comprehensive analysis of Properties of Definite Integrals. Include necessary derivations, diagrams, and discuss a specific case study or numerical application.",[],N/A,4,estimated,https://cbse.gov.in/pyq/2017/mathematics
2017,Mathematics,annual,Application of Integrals,Area under Simple Curves,Derive the mathematical relationship for Area under Simple Curves or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2017/mathematics
2017,Mathematics,annual,Application of Integrals,Area between Two Curves,Derive the mathematical relationship for Area between Two Curves or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2017/mathematics
2017,Mathematics,annual,Differential Equations,Order and Degree,State the primary definition or significance of Order and Degree.,[],N/A,1,estimated,https://cbse.gov.in/pyq/2017/mathematics
2017,Mathematics,annual,Differential Equations,Variable Separable,Briefly explain the concept of Variable Separable and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2017/mathematics
2017,Mathematics,annual,Differential Equations,Linear Differential Equations,Derive the mathematical relationship for Linear Differential Equations or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2017/mathematics
2017,Mathematics,annual,Vector Algebra,Addition of Vectors,State the primary definition or significance of Addition of Vectors.,[],N/A,1,estimated,https://cbse.gov.in/pyq/2017/mathematics
2017,Mathematics,annual,Vector Algebra,Dot Product,Briefly explain the concept of Dot Product and provide one standard example or application.,[],N/A,2,estimated,https://cbse.gov.in/pyq/2017/mathematics
2017,Mathematics,annual,Vector Algebra,Cross Product,Derive the mathematical relationship for Cross Product or explain its step-by-step mechanism as outlined in the NCERT text.,[],N/A,3,estimated,https://cbse.gov.in/pyq/2017/mathematics
